unique_surv_id,wa_num,drilling_event,ground_elevtn,mean_ss_tvd,mean_ss_easting,mean_ss_northing,survey_well_type,on_prod_date,last_reported_date,cum_gas_to_date_e3m3,cum_oil_to_date_m3,cum_water_to_date_m3,cum_cond_to_date_m3,n_stages,frac_start_date,frac_end_date,calc_completed_length_m,mean_proppant_per_stage_t,sd_proppant_per_stage_t,max_proppant_per_stage_t,calc_total_proppant_t,total_gas_injected_m3,mean_fluid_per_stage_m3,sd_fluid_per_stage_m3,max_fluid_per_stage_m3,calc_total_fluid_m3,avg_stage_length,avg_stage_spacing,max_rate_m3_min,mean_rate_m3_min,max_stage_duration_min,mean_stage_duration_min,max_breakdown_mpa,sd_breakdown_mpa,mean_breakdown_mpa,max_isip_mpa,sd_isip_mpa,mean_isip_mpa,fluid_intensity_comp_length_m3_m,proppant_intensity_comp_length_t_m,completed_length_m,base_fluid_cat,viscosity_cat,energizer_bool,proppant_cat,frac_duration_days,calc_proppant_intensity_kg_m,calc_fluid_intensity_m3_m,breakdown_isip_ratio,no_prior_wells,no_surrounding_wells,min_midpoint_dist,min_dist_well,horiz_wells_in_1km,horiz_wells_in_5km,horiz_wells_in_10km,horiz_wells_in_25km,first_order_residual,isotherm,paleozoic_structure,raw_montney_top,third_order_residual,seismogenic,n_quakes
31510-0,31510,0,1020,-1085.746373,546356.9224,6302410.628,horizontal,8/1/2016,9/1/2019,105035.1,0,3855.4,46.3,19,8/6/2016,8/8/2016,1748.315789,80.45263158,15.66323964,85,1528.6,0,534.3631579,157.984993,972.9,10152.9,86.51578947,83.06315789,12.2,10.67894737,113.127907,52.54475054,45.4,3.084653582,38.67894737,29.5,2.159475245,27.23333333,5.807246071,0.874327172,1748.315789,water,slickwater,FALSE,sand,2,874.327172,5.807246071,1.420279585,FALSE,FALSE,336.015765,31511-0,1,8,8,8,5.081456207,96.06287123,-1326.254312,2073.599499,77.63637284,FALSE,0
31511-0,31511,0,1019.8,-1093.349692,546490.959,6302701.256,horizontal,8/1/2016,9/1/2019,110364.8,0,10936,45,19,8/9/2016,8/11/2016,1986.842105,95.52631579,0.512989176,96,1815,0,606.0842105,125.077013,913.8,11515.6,98.44210526,94.4,12,10.64210526,111.4390244,59.18897158,44,3.393276806,38.68947368,28.8,1.170113955,27.075,5.795931126,0.913509934,1986.842105,water,slickwater,FALSE,sand,2,913.5099338,5.795931126,1.428974097,FALSE,FALSE,336.015765,31510-0,1,9,9,9,2.10418663,95.36629438,-1321.086409,2062.872608,75.01802546,FALSE,0
31558-0,31558,0,969.5,-831.8325217,567131.1234,6323662.423,horizontal,8/1/2017,9/1/2019,49554.7,0,3445.7,24.5,20,7/24/2017,7/25/2017,1647.305,90,0,90,1800,0,487.855,74.62666008,701.3,9757.1,1.105,81.8025,10.4,9.715,86.58024691,51.06178336,53.8,7.045108419,37.825,24.3,1.626345597,23.15,5.923068284,1.092693824,1647.305,water,slickwater,FALSE,sand,1,1092.693824,5.923068284,1.633909287,FALSE,FALSE,352.1993609,31559-0,3,14,16,16,-64.26862017,68.35903997,-1029.021405,1700.327315,33.11514651,FALSE,0
31559-0,31559,0,969.5,-815.0122034,566816.4372,6323626.228,horizontal,8/1/2017,9/1/2019,47808.9,0,2699.2,71.1,22,7/28/2017,7/30/2017,1859.7,90,0,90,1980,0,468.4272727,59.03606792,590.3,10305.4,0.1,84.52272727,10.2,9.836363636,59.62626263,47.62460655,46.4,7.541423844,35.05454545,24.1,0.888819442,23.1,5.541431414,1.064687853,1859.7,water,slickwater,FALSE,sand,2,1064.687853,5.541431414,1.51751279,FALSE,FALSE,304.1244338,31560-0,3,14,17,17,-63.94433818,67.11715281,-1030.881252,1703.430343,33.6477096,FALSE,0
31560-0,31560,0,969.5,-837.5197196,566595.9705,6323431.58,horizontal,8/1/2017,9/1/2019,44432.4,0,3843.8,30.6,21,7/26/2017,7/28/2017,1714.5,82.9047619,21.89955425,101,1741,0,467.9857143,128.2680018,594.4,9827.7,0.1,81.63333333,10.5,9.955,65.31868132,49.63594603,49.3,5.550381684,31.56,25.8,2.050609665,24.35,5.732108486,1.015456401,1714.5,water,slickwater,FALSE,sand,2,1015.456401,5.732108486,1.296098563,FALSE,FALSE,304.1244338,31559-0,3,14,17,17,-64.16076509,66.59337393,-1032.923401,1707.4997,33.21150608,FALSE,0
31561-0,31561,0,969.5,-816.4125,566349.3812,6323290.808,horizontal,8/1/2017,9/1/2019,46278,0,3607.9,22.8,23,7/21/2017,7/23/2017,1845.2,89.95652174,6.964052248,103,2069,0,466.5869565,64.62096693,603,10731.5,0.1,80.2173913,10.2,9.97826087,69.31034483,46.93698611,62.1,9.447023079,37.35217391,21.2,0.692820323,20.8,5.815900715,1.121287665,1845.2,water,slickwater,FALSE,sand,2,1121.287665,5.815900715,1.795777592,FALSE,FALSE,312.037959,31560-0,3,14,18,18,-64.16965719,66.1108167,-1034.789271,1711.181361,33.21284196,FALSE,0
31562-2,31562,2,971,-840.6455789,568250.3492,6322071.822,horizontal,1/1/2018,9/1/2019,46433.3,0,3453.3,0,22,1/21/2018,1/22/2018,1293.6,64.69727273,0.648112144,65.04,1423.34,0,390.2954545,29.88614072,457,8586.5,0.1,58.79090909,10.2,9.963636364,45.7,39.18387886,42.5,6.900839086,34.34090909,#NAME?,NA,NA,6.637677798,1.100293754,1293.6,water,slickwater,FALSE,sand,1,1100.293754,6.637677798,NA,FALSE,FALSE,447.1723563,31563-2,1,16,18,18,-69.06472736,74.69537611,-1029.115899,1706.508356,24.81232332,FALSE,0
31563-2,31563,2,971.1,-832.4841758,568203.1515,6321643.702,horizontal,1/1/2018,9/1/2019,37085.1,0,4268.6,0,29,1/22/2018,1/23/2018,1703.6,62.61931034,10.61507315,69.45,1815.96,0,361.5275862,53.08990284,474.9,10484.3,0.1,58.73793103,10,9.65862069,57.83333333,37.92804873,38.1,5.101306217,27.52413793,22.2,NA,22.2,6.154202865,1.065954449,1703.6,water,slickwater,FALSE,sand,1,1065.954449,6.154202865,1.239826033,FALSE,FALSE,447.1723563,31562-2,1,16,18,18,-69.53970398,74.38664549,-1031.403527,1710.881121,23.71417143,FALSE,0
31564-2,31564,2,969.7,-850.0461905,567919.6621,6321538.517,horizontal,2/1/2018,9/1/2019,47398.3,0,2891,0,25,2/15/2018,2/17/2018,1449.4,62.2244,13.00314516,65.72,1555.61,0,353.32,81.2672956,479.3,8833,0.1,57.968,10,9.570833333,70.48529412,38.78284825,45.9,4.840738468,38.23181818,#NAME?,NA,NA,6.094245895,1.073278598,1449.4,water,slickwater,FALSE,sand,2,1073.278598,6.094245895,NA,FALSE,FALSE,314.9809914,31563-2,3,18,20,20,-69.08446124,73.10965893,-1033.728428,1714.207962,24.2232114,FALSE,0
31565-2,31565,2,971.1,-827.3460714,567562.6645,6321544.739,horizontal,2/1/2018,9/1/2019,27692.5,0,2300.5,0,22,1/20/2018,1/21/2018,1268.9,64.65227273,0.596832367,65.05,1422.35,0,387.2545455,34.35608669,447.3,8519.6,0.1,57.66818182,10.1,9.931818182,49.7,39.04533692,36.5,4.858820693,24.96363636,#NAME?,NA,NA,6.714161872,1.120931515,1268.9,water,slickwater,FALSE,sand,1,1120.931515,6.714161872,NA,FALSE,FALSE,364.7407643,31564-2,3,18,20,20,-68.42577623,71.61646987,-1035.934206,1717.133031,25.11054623,FALSE,0
31659-0,31659,0,887.6,-738.4879464,562611.9329,6354119.484,horizontal,11/1/2015,2/1/2019,61586.1,0,6573.4,10552.4,35,11/10/2015,11/13/2015,1966.7,109.8285714,16.62295669,125.5,3844,0,498.7057143,92.08870066,836,17454.7,0.1,56.18571429,10,10,83.6,49.87057143,49.8,2.832663622,36.93142857,#NAME?,NA,NA,8.875120761,1.954543143,1966.7,water,slickwater,TRUE,sand,3,1954.543143,8.875120761,NA,FALSE,FALSE,146.8957546,31660-0,7,7,8,8,-43.63337004,74.81520021,-881.363793,1565.042506,108.337033,FALSE,0
31660-0,31660,0,887.6,-667.7942609,562727.8108,6354222.12,horizontal,11/1/2015,9/1/2019,59943.7,0,4616.2,5011.6,35,11/2/2015,11/5/2015,1998.5,111.0891429,9.748713753,115.02,3888.12,0,482.0914286,87.08014689,697.8,16873.2,0.1,57.09428571,10,10,69.78,48.20914286,49,3.123409399,38.16470588,#NAME?,NA,NA,8.442932199,1.945519139,1998.5,water,slickwater,TRUE,sand,3,1945.519139,8.442932199,NA,FALSE,FALSE,146.8957546,31659-0,5,7,8,8,-43.56783205,74.58954655,-880.2421325,1562.089531,108.4651924,FALSE,0
31661-0,31661,0,887.6,-739.6485185,562778.0545,6354559.789,horizontal,3/1/2019,9/1/2019,19250.2,0,4327.9,2823.2,40,2/27/2019,3/2/2019,2497.575,80,0,80,3200,0,400.0025,98.80135857,631.6,16000.1,25.175,61.78,11.8,11.28,70.17777778,36.34460088,47.9,3.490422794,34.645,20.9,2.772543958,17.08,6.406254066,1.281242806,2497.575,water,slickwater,FALSE,sand,3,1281.242806,6.406254066,2.028395785,FALSE,FALSE,297.079236,31662-0,6,11,24,24,-43.61550057,74.08585445,-877.8196349,1556.872335,108.9575511,FALSE,0
31662-0,31662,0,887.6,-740.5971429,562990.6586,6354762.282,horizontal,3/1/2019,9/1/2019,25389.7,0,4250.3,4127.2,40,3/2/2019,3/5/2019,2486.3525,80,0,80,3200,0,377.4325,90.61012392,654,15097.3,12.6525,61.8125,12,11.0825,71.86813187,34.9414349,49.7,3.284929652,33.3525,19.2,0.667083203,18.5,6.072067416,1.287025874,2486.3525,water,slickwater,FALSE,sand,3,1287.025874,6.072067416,1.802837838,FALSE,FALSE,297.079236,31661-0,4,11,24,24,-43.46863203,73.80052198,-875.8110245,1551.259406,109.192278,FALSE,0
31663-0,31663,0,887.6,-745.4401493,564048.5603,6351532.034,horizontal,3/1/2019,9/1/2019,40944,0,3376.5,4178.1,40,3/5/2019,3/8/2019,2446.155,78.18,8.256379041,80,3127.2,0,397.975,85.9001291,629,15919,0.155,61.12,12,11.275,65.22916667,35.80660725,45.4,2.891880765,32.79,17.9,2.137755833,15.5,6.507764226,1.278414491,2446.155,water,slickwater,FALSE,sand,3,1278.414491,6.507764226,2.115483871,FALSE,FALSE,304.4788939,31830-0,1,14,24,24,-42.40353312,79.25673204,-891.9472814,1582.750336,103.8274621,FALSE,0
31765-0,31765,0,996.1,-1080.505397,555384.4378,6310356.578,horizontal,5/1/2019,9/1/2019,10343.3,0,2433.2,514.9,23,4/11/2019,4/23/2019,1858.330435,159.1304348,56.07730407,180,3660,0,922.0434783,256.5430441,1209.4,21207,68.83043478,76.45652174,12,11.2826087,100.7833333,79.83008094,53.5,5.827259778,43.0826087,29.7,2.111618528,26.24347826,11.41185636,1.969509798,1858.330435,water,slickwater,FALSE,sand,12,1969.509798,11.41185636,1.641650099,FALSE,FALSE,12.30542023,31766-0,5,22,22,22,-82.20943854,77.02744346,-1147.697106,1893.943648,0.065493968,FALSE,0
31766-0,31766,0,996.1,-953.4908772,555306.3307,6310446.681,horizontal,5/1/2019,9/1/2019,9151.3,0,3991,929.7,33,5/2/2019,5/9/2019,1659.421212,93.33333333,40.05204947,110,3080,0,608.5030303,231.6562411,1029.9,20080.6,0.621212121,50.0030303,12,9.906060606,123.3333333,63.63339964,80,12.14030575,60.65357143,28.6,2.137500665,25.59090909,12.1009662,1.856068837,1659.421212,water,slickwater,FALSE,sand,7,1856.068837,12.1009662,2.370121796,FALSE,FALSE,12.30542023,31765-0,5,22,22,22,-82.01726349,77.03885684,-1147.900463,1893.962014,0.277144988,FALSE,0
31767-0,31767,0,996.1,-1094.932785,554964.8589,6310236.647,horizontal,5/1/2019,9/1/2019,8625,0,4445.4,204.2,39,5/4/2019,5/11/2019,2067.3,99.28589744,32.51367192,113.23,3872.15,0,685.1435897,215.6340514,1142.8,26720.6,0.1,53.0025641,10.2,8.512820513,153.3230769,80.45416267,75.8,9.923217989,50.24054054,24.9,1.414213562,23.9,12.92536158,1.873046969,2067.3,water,slickwater,FALSE,sand,7,1873.046969,12.92536158,2.102114667,FALSE,FALSE,46.21844495,31768-0,5,22,22,22,-75.94538207,76.86881619,-1156.734305,1896.611524,6.295266234,FALSE,0
31768-0,31768,0,996.1,-969.3421739,554901.2849,6310317.763,horizontal,5/1/2019,9/1/2019,10303.5,0,4450.5,1177.3,27,4/11/2019,4/23/2019,2050.407407,148.8555556,62.97595941,180.27,4019.1,0,877.9407407,288.8319624,1211.9,23704.4,69.90740741,72,12,11.08518519,100.9916667,75.69784288,55.1,12.79610763,37.1037037,29,2.097155854,25.4037037,11.56082441,1.960147035,2050.407407,water,slickwater,FALSE,sand,12,1960.147035,11.56082441,1.460562764,FALSE,FALSE,46.21844495,31767-0,5,22,22,22,-75.78203442,76.90399279,-1156.807874,1896.171529,6.527236408,FALSE,0
31769-0,31769,0,996.1,-1100.222456,554411.2643,6310281.026,horizontal,5/1/2019,9/1/2019,15478.5,0,5001.7,720.5,35,4/11/2019,4/23/2019,2768.885714,150.5022857,61.6246366,180,5267.58,0,965.3714286,318.9322753,1504,33788,70.38571429,76.08571429,12,11.06857143,128.5470085,84.94770863,58.8,11.64671988,42.47428571,37.9,3.678710041,26.63428571,12.20274272,1.902418714,2768.885714,water,slickwater,FALSE,sand,12,1902.418714,12.20274272,1.594722163,FALSE,FALSE,4.764799272,31770-0,5,22,22,22,-70.81666699,76.99453705,-1164.166824,1891.254054,11.81831451,FALSE,0
31770-0,31770,0,996.1,-967.85,554393.5249,6310310.993,horizontal,5/1/2019,9/1/2019,12471.2,0,6758.5,1433.8,49,4/25/2019,4/28/2019,2624.6,110.0042857,0.03,110.21,5390.21,0,691.1673469,148.750558,1241,33867.2,0.1,53.55918367,12.1,11.43877551,155.125,62.56511583,72.9,9.759831516,45.11632653,27.3,0.87321246,26.125,12.90375676,2.053726282,2624.6,water,slickwater,FALSE,sand,3,2053.726282,12.90375676,1.726940728,FALSE,FALSE,4.764799272,31769-0,5,22,22,22,-70.89314759,77.00129961,-1164.048606,1891.083376,11.75279172,FALSE,0
31771-0,31771,0,996.1,-1110.916087,554103.4839,6310013.044,horizontal,6/1/2019,9/1/2019,10011.9,0,4079.4,372.4,49,4/28/2019,5/9/2019,2661.930612,100.6277551,30.44683476,110.76,4930.76,0,775.3204082,191.1367061,1097.4,37990.7,0.130612245,54.30510204,12.1,10.49591837,602.2,85.54742779,64.2,6.707977747,45.35933333,72.9,19.45925658,33.23333333,14.27185961,1.852324767,2661.930612,water,slickwater,FALSE,sand,11,1852.324767,14.27185961,1.364874624,FALSE,FALSE,13.36383312,31772-0,5,24,24,24,-65.79813491,76.83009611,-1172.257248,1893.733648,16.53823647,FALSE,0
31772-0,31772,0,996.1,-984.7353933,554103.8346,6310030.624,horizontal,6/1/2019,9/1/2019,9824.4,0,5259.2,1225.7,33,4/11/2019,4/23/2019,2768.757576,165.4418182,46.3690169,180,5459.58,0,979.230303,227.659523,1321.6,32314.6,70.25757576,80.6969697,12,11.78484848,110.1333333,82.10344145,62.5,6.191055376,39.13333333,29.6,1.616920474,25.74545455,11.67115542,1.971851941,2768.757576,water,slickwater,FALSE,sand,12,1971.851941,11.67115542,1.520009416,FALSE,FALSE,13.36383312,31771-0,5,24,24,24,-65.9091869,76.82660007,-1172.083989,1893.915483,16.42084539,FALSE,0
31787-0,31787,0,967.1,-1038.445062,540992.129,6311905.294,horizontal,7/1/2016,9/1/2019,57020.2,0,2477.1,0,16,6/25/2016,6/27/2016,1480.50625,90.125,0.5,92,1442,0,633.65625,86.46475944,841.3,10138.5,86.20625,81.79375,11.8,10.45,129.4307692,63.69224941,49.3,4.242871473,45.10625,35.4,3.984971769,30.8,6.847995407,0.97399116,1480.50625,water,slickwater,FALSE,sand,2,973.9911601,6.847995407,1.464488636,FALSE,FALSE,174.1459028,31788-0,3,10,11,11,-38.78369419,84.39065017,-1248.362857,2009.370211,54.59041235,TRUE,4
31788-0,31788,0,967.1,-1180.392683,540806.0711,6311913.295,horizontal,7/1/2016,9/1/2019,20317.2,0,2163.5,2.1,16,6/30/2016,7/8/2016,1425.7875,67.04125,55.14191653,206.96,1072.66,0,706.65,476.5302369,2160.1,11306.4,82.9875,78.871875,12,8.7125,288.0133333,85.4396329,73.6,8.891986762,53.38,70,12.43864944,45.5,7.929933458,0.752328099,1425.7875,water,slickwater,FALSE,sand,8,752.3280994,7.929933458,1.173186813,FALSE,FALSE,174.1459028,31787-0,3,10,11,11,-40.30572125,84.06863046,-1247.740104,2004.747572,53.12944529,TRUE,6
31830-0,31830,0,887.6,-751.0987597,564239.8129,6351767.385,horizontal,3/1/2019,9/1/2019,30395.8,0,3097.6,3426.3,40,3/9/2019,3/11/2019,2446.555,79.56525,3.199566467,82.61,3182.61,0,348.565,68.4367743,618.6,13942.6,0.155,61.13,12,11.525,61.86,30.49079313,48.2,3.861525373,33.3875,18.7,1.972097023,15.775,5.698870453,1.300853649,2446.555,water,slickwater,FALSE,sand,2,1300.853649,5.698870453,2.116481775,FALSE,FALSE,304.4788939,31663-0,1,16,24,24,-42.33090479,78.80735448,-889.7194821,1578.293434,104.0883866,FALSE,0
31833-0,31833,0,1009.3,-654.0709524,558175.0941,6356976.943,horizontal,8/1/2016,9/1/2019,51324.4,0,6977.2,5574.7,65,6/27/2016,7/1/2016,1908.4,25.33015385,7.408325024,31,1646.46,0,303.5030769,87.7489369,491.4,19727.7,0.1,29.35692308,8.9,7.032307692,121.7,44.14105436,58.2,5.401936085,48.16923077,58.5,9.762527564,28.58125,10.33729826,0.86274366,1908.4,water,slickwater,FALSE,sand,4,862.7436596,10.33729826,1.68534374,FALSE,FALSE,160.2084899,30941-0,4,10,13,13,-50.00574541,75.14843775,-877.9215655,1614.577915,111.2063537,TRUE,11
31834-0,31834,0,1009.3,-648.6084375,556612.1309,6358899.515,horizontal,10/1/2017,9/1/2019,32927.1,0,2547.2,1890.3,65,9/2/2017,9/7/2017,1920.333846,34.94292308,12.06079427,41.22,2271.29,0,306.7761905,116.7494294,680.4,19326.9,1.933846154,29.48384615,8.6,6.215873016,123.7090909,50.37125779,57.5,6.336609226,47.58888889,26.9,2.164342175,18.77213115,10.06434378,1.182757886,1920.333846,water,slickwater,FALSE,sand,5,1182.757886,10.06434378,2.535081846,FALSE,FALSE,120.5030733,30938-0,7,17,19,19,-55.11299518,76.05970096,-868.150235,1621.930039,111.0325869,FALSE,0
31835-0,31835,0,1009.3,-718.8515741,556686.4231,6359030.296,horizontal,10/1/2017,9/1/2019,23502.3,0,2884.3,3231.9,65,9/8/2017,9/11/2017,1919.624615,39.34153846,5.068372899,45,2557.2,0,276.9515625,72.03490775,567.7,17724.9,1.924615385,29.47384615,8.3,6.028125,101.375,47.56076502,55.8,6.19071245,44.7625,25.8,1.242017132,23.51967213,9.233524022,1.33213545,1919.624615,water,slickwater,FALSE,sand,3,1332.13545,9.233524022,1.903194048,FALSE,FALSE,145.0219832,31834-0,7,17,19,19,-54.87735997,76.05624685,-867.2504877,1620.447904,111.4013512,FALSE,0
31855-0,31855,0,923.8,-1149.958244,543147.0301,6300944.54,horizontal,12/1/2016,9/1/2019,85036.5,0,5942.9,3.2,23,12/1/2016,12/3/2016,2142.556522,90,0,90,2070,0,527.8304348,130.3407682,844.4,12140.1,88.35652174,85.68695652,12.1,10.26956522,122.3768116,55.30815463,48.3,4.145019393,40.71304348,28.7,0.152752523,28.56666667,5.666174907,0.966135539,2142.556522,water,slickwater,FALSE,sand,2,966.135539,5.666174907,1.425194054,FALSE,FALSE,303.9961835,31856-0,3,12,12,12,62.96680802,96.01379786,-1407.369103,2132.604961,134.8048228,FALSE,0
31856-0,31856,0,924.7,-1139.392727,543348.2129,6301191.731,horizontal,12/1/2016,9/1/2019,92517.2,0,8369.4,2.9,20,12/3/2016,12/5/2016,1897.46,90,0,90,1800,0,522.005,127.4104287,882.3,10440.1,89.46,85.76,12,10.395,108.9259259,52.51835867,53,6.15649208,46.135,32.4,2.87923601,30.4,5.502144973,0.948636598,1897.46,water,slickwater,FALSE,sand,2,948.6365984,5.502144973,1.517598684,FALSE,FALSE,303.9961835,31855-0,3,12,12,12,59.2728404,96.34530172,-1401.718298,2131.959095,131.2563967,FALSE,0
31872-0,31872,0,939.1,-1136.63814,542657.0899,6301126.901,horizontal,2/1/2017,9/1/2019,91691.5,0,3253.7,0.5,22,2/9/2017,2/12/2017,1996.177273,84.81818182,13.85171938,90,1866,0,556.7909091,118.2831345,824.2,12249.4,85.87727273,82.6,12,10.46363636,104.3291139,55.88008358,57.9,7.069404232,33.5047619,29,1.495270321,27.525,6.136428947,0.934786717,1996.177273,water,slickwater,FALSE,sand,3,934.7867173,6.136428947,1.217248389,FALSE,FALSE,201.8086462,28210-0,5,14,14,14,68.09150484,94.90224802,-1413.683804,2127.94112,140.5127605,FALSE,0
31873-0,31873,0,939,-1138.57789,542340.4905,6301169.399,horizontal,2/1/2017,9/1/2019,92877.2,0,3447.9,0,18,2/12/2017,2/14/2017,1690.377778,90,0,90,1620,0,587.8222222,95.30090769,740.5,10580.8,88.07777778,84.13611111,11.9,10.15555556,99.36486486,60.71090962,57.1,7.115149997,33.07777778,29,0.907377173,28.16666667,6.259429187,0.958365651,1690.377778,water,slickwater,FALSE,sand,2,958.3656513,6.259429187,1.174358974,FALSE,FALSE,125.1702786,28210-0,4,14,14,14,71.08921917,94.28789563,-1418.109241,2125.76627,143.6345363,FALSE,0
31909-0,31909,0,873.9,-790.5509184,574175.1844,6325718.456,horizontal,9/1/2017,9/1/2019,38949.7,0,2716.6,46.1,29,8/12/2017,8/16/2017,2019,88.44827586,24.4986679,95,2565,0,505.4666667,68.44487394,609.1,13647.6,0.1,69.6137931,10.1,9.97037037,69.21590909,50.81536542,55.2,6.984557651,32.95925926,21.3,0.486826458,20.58,6.759583952,1.270430906,2019,water,slickwater,FALSE,sand,4,1270.430906,6.759583952,1.601518914,FALSE,FALSE,400.6250774,31910-0,2,12,17,17,-64.81909137,81.80785587,-983.0599855,1637.508707,31.06306206,FALSE,0
31910-0,31910,0,873.9,-806.879604,573757.6608,6325619.931,horizontal,9/1/2017,9/1/2019,53413.9,0,5020.4,67.7,29,8/1/2017,8/23/2017,2003.8,91.86206897,17.79591474,97,2664,0,505.8178571,70.50770409,640.6,14162.9,0.1,69.08965517,10.2,9.814285714,84.109375,52.17424546,39.5,3.616780044,33.09642857,22.5,0.756306816,21.48,7.068020761,1.329473999,2003.8,water,slickwater,FALSE,sand,22,1329.473999,7.068020761,1.540802075,FALSE,FALSE,400.6250774,31909-0,2,14,19,19,-64.5320437,81.99736666,-986.0049958,1638.295357,31.28630424,FALSE,0
31924-0,31924,0,913.7,-831.9429167,562173.2995,6327307.631,horizontal,10/1/2016,9/1/2019,71100.1,0,4870.1,2876,30,9/30/2016,10/2/2016,1988,57.16666667,10.84477733,60,1715,0,371.28,69.7862421,556.5,11138.4,0.1,66.26,10.1,9.486666667,66.8,40.26540225,48.9,7.774145606,28.86551724,24.1,0.723417814,23.26666667,5.602816901,0.862676056,1988,water,slickwater,FALSE,sand,2,862.6760563,5.602816901,1.240638277,FALSE,FALSE,407.064664,29617-2,2,8,19,19,-65.00085518,81.37981697,-1028.919515,1729.309028,41.79096079,FALSE,0
31929-0,31929,0,914.3,-826.3994017,560513.9559,6328911.104,horizontal,11/1/2018,9/1/2019,25882.4,0,2193,0,30,11/14/2018,11/15/2018,1843,65.04933333,12.64091385,71.05,1951.48,0,332.78,63.71005117,416.6,9983.4,0.1,61.42666667,10,9.583333333,47.34090909,34.52566162,61.1,5.697914158,39.28466667,#NAME?,NA,NA,5.41692892,1.058860553,1843,water,slickwater,FALSE,sand,1,1058.860553,5.41692892,NA,FALSE,FALSE,303.9058559,29618-0,1,10,24,24,-71.37081029,78.76910353,-1019.586708,1742.345948,39.74448685,FALSE,0
31930-0,31930,0,914.3,-834.8996183,561543.453,6326855.439,horizontal,10/1/2016,9/1/2019,66011.1,0,5435.5,2449.7,23,10/6/2016,10/9/2016,1967.3,86.08695652,18.76629727,90,1980,0,468.8434783,98.3011737,615.3,10783.4,0.1,85.52608696,10,9.573913043,62.78571429,48.98401926,48.2,5.10707217,28.91363636,24.2,0.326598632,23.8,5.481319575,1.006455548,1967.3,water,slickwater,FALSE,sand,3,1006.455548,5.481319575,1.214858671,FALSE,FALSE,402.7520271,29617-2,2,9,19,19,-69.6465909,83.44926986,-1029.634624,1742.0884,36.98576261,FALSE,0
31968-0,31968,0,870.5,-838.275461,573505.7623,6320216.614,horizontal,5/1/2017,9/1/2019,82113,0,4382.6,10.3,36,4/10/2017,4/13/2017,2542.7,75.83333333,16.2788206,90,2730,0,424.5777778,97.66329069,619.7,15284.8,0.1,70.625,10.2,8.888888889,101.637931,50.79731844,49.6,4.355074313,33.84571429,22.1,0.842614977,20.85,6.011247886,1.073661856,2542.7,water,slickwater,FALSE,sand,3,1073.661856,6.011247886,1.623295649,FALSE,FALSE,400.3696186,31969-0,5,12,12,12,-68.45333552,74.91580494,-1016.842542,1662.167213,18.96895933,FALSE,0
31969-0,31969,0,870.4,-823.9053103,573216.3713,6319947.145,horizontal,5/1/2017,9/1/2019,72488.1,0,5196.9,47,36,4/17/2017,4/22/2017,2486.3,78.05555556,16.70234277,90,2810,0,416.8694444,95.27800771,585.5,15007.3,0.1,69.05833333,10.6,9.316666667,91.484375,47.03628415,48.4,4.524579,36.12285714,23.2,1.002829331,22.28333333,6.035997265,1.13019346,2486.3,water,slickwater,FALSE,sand,5,1130.19346,6.035997265,1.621070627,FALSE,FALSE,400.3696186,31968-0,4,12,12,12,-68.50531954,74.86092164,-1019.704176,1664.938783,18.6697024,FALSE,0
31970-0,31970,0,870.5,-844.0072388,573157.5331,6319494.007,horizontal,5/1/2017,9/1/2019,72283.1,0,3467.3,41.6,25,4/25/2017,4/27/2017,1676.4,86.92,15.4,90,2173,0,461.928,61.08203173,536.7,11548.2,0.1,67.048,10.7,10.024,65.6125,46.50882554,46.9,3.15477416,39.348,61,21.10268545,36.63333333,6.88869005,1.296230017,1676.4,water,slickwater,FALSE,sand,2,1296.230017,6.88869005,1.074103731,FALSE,FALSE,502.5964623,31969-0,2,12,12,12,-68.16849652,74.04163082,-1022.978542,1666.207786,18.34521277,FALSE,0
31971-0,31971,0,870.4,-828.2866667,574799.1567,6318832.21,horizontal,5/1/2017,9/1/2019,58067.5,0,8684.4,64.8,35,4/6/2017,4/10/2017,2039.3,79.14285714,10.10865342,90,2770,0,463.0314286,91.150789,617.1,16206.1,0.1,58.26,10.2,9.54,86.296875,50.05147001,61.5,9.823575655,33.61714286,20.6,1.454876856,19.15,7.946893542,1.358309224,2039.3,water,slickwater,FALSE,sand,4,1358.309224,7.946893542,1.755464379,FALSE,FALSE,301.1656321,31973-0,4,12,14,14,-65.07800601,70.68705947,-1022.870333,1650.291345,19.25792432,FALSE,0
27586-0,27586,0,991.9,218.4974194,545326.3935,6307812.249,deviated,8/1/2014,9/1/2019,33968.1,0,1135.7,21.6,14,8/6/2014,8/9/2014,1167.5,85.07,4.150862746,93.04,1190.98,0,644.65,96.03111475,861,9025.1,76.9,72.69285714,11.9,10.42142857,93.27586207,63.17148903,44.7,4.781105977,37.83076923,33.1,1.30511813,31.73333333,7.730278373,1.020111349,1167.5,water,slickwater,FALSE,sand,3,1020.111349,7.730278373,1.192146089,FALSE,FALSE,788.4465167,27296-0,2,6,6,6,0.79042148,90.17728506,-1293.143636,2015.365036,84.01940583,FALSE,0
